,week_of_outbreak,state_ut,district,Disease,Cases,Deaths,day,mon,year,Latitude,Longitude,preci,LAI,Temp
2462,38th week,West Bengal,North 24 Parganas,Dengue,794,,4,8,2017,22.642931,88.8930579,0.82374122,,295.91
2463,38th week,West Bengal,North 24 Parganas,Dengue,834,,4,8,2017,22.642931,88.8930579,0.82374122,,295.91
2464,39th week,Gujarat,Valsad,Acute Diarrhoeal Disease,32,,26,9,2017,20.43219565,73.1409893,0.402017936,27,299.2933334
2465,39th week,Maharashtra,Aurangabad,Dengue,25,,23,9,2017,19.877263,75.3390241,0.706794787,19,301.12
2466,39th week,Maharashtra,Beed,Dengue And Chikungunya,25,,25,9,2017,18.9918442,75.909784,0.927456061,18,300.5466666
2467,39th week,Maharashtra,Kolhapur,Acute Diarrhoeal Disease,107,,19,9,2017,16.7028412,74.2405329,0.717267795,5,304.32
2468,39th week,Maharashtra,Nashik,Acute Diarrhoeal Disease,33,,13,9,2017,20.0112475,73.7902364,0.730307892,,297.775
2469,39th week,Maharashtra,Pune,Dengue,26,,12,5,2017,18.521428,73.8544541,0.087474673,6,317.99
2470,39th week,Maharashtra,Pune,Dengue,8,1,29,7,2017,18.521428,73.8544541,0.841370185,11,297.71
2471,39th week,Maharashtra,Pune,Dengue,6,1,29,8,2017,18.521428,73.8544541,0.701842124,,300.3
2472,39th week,Maharashtra,Pune,Dengue,40,,19,8,2017,18.521428,73.8544541,0.271766356,8,300.71
2473,39th week,Maharashtra,Pune,Chikungunya,128,,12,6,2017,18.521428,73.8544541,0.471897797,6,310.84
2474,39th week,Maharashtra,Pune,Chikungunya,10,,4,9,2017,18.521428,73.8544541,0.837679142,13,296.48
2475,39th week,Maharashtra,Pune,Dengue,13,2,28,9,2017,18.521428,73.8544541,0.281113335,19,302.6933334
2476,39th week,Odisha,Jajpur,Acute Gastroenteritis,21,,27,9,2017,20.8522696,86.3385714,0.316781847,20,302.0933334
2477,39th week,Puducherry,Pondicherry,Dengue,55,,18,9,2017,11.9340568,79.8306447,0.398530994,11,293.86
2478,39th week,Tamil Nadu,Madurai,Dengue,77,,27,9,2017,9.9261153,78.1140983,0.01214872,8,312.515
2479,39th week,West Bengal,Nadia,Dengue,284,,21,8,2017,23.48454125,88.55676307,0.912907153,,301.19
2480,40th week,Assam,Sonitpur (Tezpur),Acute Diarrhoeal Disease,11,,3,10,2017,26.6265106,92.8002917,1.798216382,32,293.2333334
2481,40th week,Jharkhand,East Singhbhum,Acute Diarrhoeal Disease,22,,1,10,2017,22.8092139,86.2091549,0.51846497,15,301.88
2482,40th week,Kerala,Thiruvananthapuram,Acute Diarrhoeal Disease,86,,4,10,2017,8.4882267,76.947551,0.551081694,28,303.585
2483,40th week,Madhya Pradesh,Khargone,Chikungunya,32,,2,10,2017,21.825599,75.614182,0.006299255,20,304.676
2484,40th week,Maharashtra,Nagpur,Dengue,529,4,4,10,2017,21.1498134,79.0820556,0.011035356,25,303.94
2485,40th week,Maharashtra,Sangli,Acute Diarrhoeal Disease,19,,28,9,2017,17.1726928,74.58676543,0.323874533,18,302.74
2486,40th week,Tamil Nadu,Tiruvallur,Dengue,47,,7,10,2017,13.1394221,79.9070839,0.707028889,,308.01
2487,40th week,Delhi,South Delhi,Dengue,22,,18,9,2017,28.4851694,77.1963652,0.001552962,9,307.648
2488,40th week,Madhya Pradesh,Barwani,Chikungunya,126,,18,9,2017,22.0333621,74.8978374,1.206248664,12,302.81
2489,40th week,Maharashtra,Sangli,Dengue,58,,19,8,2017,17.1726928,74.58676543,0.131218052,11,302.52
2490,40th week,Uttar Pradesh,Chandauli,Acute Diarrhoeal Disease,11,,15,9,2017,25.1265777,83.24965577,0.312723569,17,303.37
2491,40th week,Chandigarh,Chandigarh,Dengue,294,,7,8,2017,30.72984395,76.78414567,1.805582248,14,
2492,41st week,Andhra Pradesh,East Godavari,Acute Diarrhoeal Disease,67,,9,10,2017,16.99842865,81.71561488,0.578067613,17,298.09
2493,41st week,Bihar,Muzaffarpur,Acute Diarrhoeal Disease,8,2,9,10,2017,26.1486581,85.34001282,0.07857445,14,302.116
2494,41st week,Bihar,Muzaffarpur,Acute Diarrhoeal Disease,20,,9,10,2017,26.1486581,85.34001282,0.07857445,14,302.116
2495,41st week,Karnataka,Bidar,Acute Diarrhoeal Disease,24,,10,10,2017,18.083333,77.333333,0.569458928,11,306.32
2496,41st week,Karnataka,Chikkaballapura,Chikungunya,36,,9,10,2017,13.4358702,77.7312434,0.62981402,15,298.28
2497,41st week,Karnataka,Dharwad,Acute Diarrhoeal Disease,97,,13,10,2017,15.4540505,75.0066516,0.38955574,4,307.33
2498,41st week,Karnataka,Kalaburagi,Acute Diarrhoeal Disease,17,,15,10,2017,17.166667,77.083333,0.789116349,,302.26
2499,41st week,Karnataka,Kalaburagi,Acute Diarrhoeal Disease,22,,15,10,2017,17.166667,77.083333,0.789116349,,302.26
2500,41st week,Karnataka,Mandya,Acute Diarrhoeal Disease,11,,10,10,2017,12.5238888,76.8961961,0.20485458,9,296.536
2501,41st week,Kerala,Thiruvananthapuram,Acute Gastroenteritis,86,,9,10,2017,8.4882267,76.947551,0.433692681,35,300.64
2502,41st week,Madhya Pradesh,Morena,Malaria,3,,7,10,2017,26.166667,77.5,5.48E-05,,311.28
2503,41st week,Maharashtra,Osmanabad,Acute Encephalitis Syndrome,24,,7,10,2017,18.16984395,76.11796321,0.315761366,,308.41
2504,41st week,Uttarakhand,Udham Singh Nagar,Dengue,9,,9,10,2017,29.0480988,79.43131332,0.013709211,35,298.8566666
2505,41st week,Uttar Pradesh,Mirzapur,Acute Diarrhoeal Disease,85,,13,10,2017,25.1010477,82.62574936,0.224511468,16,304.195
2506,41st week,Bihar,Munger,Acute Diarrhoeal Disease,10,,4,10,2017,25.22081165,86.51720367,0.580811162,15,299.58
2507,41st week,Bihar,Muzaffarpur,Dengue,21,,7,8,2017,26.1486581,85.34001282,1.236105823,7,302.76
2508,41st week,Karnataka,Tumkur,Dengue And Chikungunya,31,,2,10,2017,13.3400771,77.1006208,1.146909927,8,
2509,41st week,Madhya Pradesh,Barwani,Acute Diarrhoeal Disease,12,1,4,10,2017,22.0333621,74.8978374,0.000933583,14,309.0633334
2510,41st week,Maharashtra,Jalgaon,Dengue,8,,30,9,2017,20.84288265,75.52612464,0.013029448,,303.832
2511,41st week,Maharashtra,Thane,Dengue,7,1,23,9,2017,19.1943294,72.9701779,4.814444043,22,297.84
2512,41st week,Maharashtra,Thane,Malaria,1,1,14,9,2017,19.1943294,72.9701779,0.774790997,,300.605
2513,41st week,Chandigarh,Chandigarh,Dengue,327,,7,8,2017,30.72984395,76.78414567,1.805582248,14,
2514,41st week,West Bengal,Nadia,Dengue,284,,21,8,2017,23.48454125,88.55676307,0.912907153,,301.19
2515,42nd week,Karnataka,Bidar,Acute Diarrhoeal Disease,22,,16,10,2017,18.083333,77.333333,0.647256492,,302.48
2516,42nd week,Karnataka,Kalaburagi,Acute Diarrhoeal Disease,19,,22,10,2017,17.166667,77.083333,0.055229975,19,304.288
2517,42nd week,Madhya Pradesh,Burhanpur,Chikungunya,41,,12,10,2017,21.3118839,76.2291992,0.931320166,14,307.72
2518,42nd week,Madhya Pradesh,Raisen,Cholera,18,1,14,10,2017,23.25,78.083333,0.19828245,18,303.935
2519,42nd week,Nagaland,mon,Malaria,3,,25,10,2017,26.75,94.833333,0.973055686,26,299.54
2520,42nd week,Assam,Dhubri,Dengue,7,,9,10,2017,26.01894625,89.94188952,0.617118558,20,301.412
2521,42nd week,Assam,Kamrup,Acute Diarrhoeal Disease,34,,9,10,2017,26.12755515,91.29987148,0.524749129,23,301.5466666
2522,42nd week,Chhattisgarh,Bemetara,Acute Diarrhoeal Disease,15,,23,9,2017,21.6783969,81.43047623,1.296176135,21,297.84
2523,42nd week,Maharashtra,Nashik,Dengue,7,1,1,10,2017,20.0112475,73.7902364,0.070598788,19,303.2533334
2524,42nd week,Maharashtra,Pune,Acute Encephalitis Syndrome,9,,6,10,2017,18.521428,73.8544541,0.089274318,17,304.6266666
2525,42nd week,Maharashtra,Satara,Chikungunya,16,,14,9,2017,17.63612885,74.29827808,0.568754266,,302.16
2526,42nd week,Nagaland,Dimapur,Dengue,2,,9,10,2017,25.911744,93.721703,0.445265423,36,300.3733334
2527,42nd week,Chandigarh,Chandigarh,Dengue,284,,7,8,2017,30.72984395,76.78414567,1.805582248,14,
2528,42nd week,West Bengal,Malda,Dengue And Chikungunya,735,,9,7,2017,25.0057449,88.1398483,1.295882154,4,
2529,42nd week,West Bengal,North 24 Parganas,Dengue,917,,21,9,2017,22.642931,88.8930579,1.668240644,,301.12
2530,43rd week,Assam,Nagaon,Acute Diarrhoeal Disease,17,2,25,10,2017,26.30414915,92.71605974,1.256796128,32,300.22
2531,43rd week,Jharkhand,Godda,Acute Diarrhoeal Disease,14,,28,10,2017,24.74334305,87.29285062,0.011861574,14,302.3066666
2532,43rd week,Karnataka,Bangalore Urban,Suspected Cholera,19,,23,10,2017,12.94514225,77.553645,0.031294648,,300.405
2533,43rd week,Karnataka,Chitradurga,Dengue And Chikungunya,29,,25,10,2017,14.2266443,76.4005122,0.007614925,14,302.028
2534,43rd week,Karnataka,Dharwad,Acute Gastroenteritis,18,,27,10,2017,15.4540505,75.0066516,0.095737808,7,303.964
2535,43rd week,Karnataka,Kalaburagi,Acute Diarrhoeal Disease,25,,28,10,2017,17.166667,77.083333,0.12939202,19,305.25
2536,43rd week,Madhya Pradesh,Datia,Acute Gastroenteritis,10,1,20,10,2017,25.75,78.5,6.52E-05,6,312.6666666
2537,43rd week,Madhya Pradesh,Khargone,Chikungunya,48,,23,10,2017,21.825599,75.614182,0.002046706,,305.2266666
2538,43rd week,Madhya Pradesh,Raisen,Malaria,60,,24,10,2017,23.25,78.083333,0.021077661,,305.75
2539,43rd week,Madhya Pradesh,Sehore,Chikungunya,121,,21,10,2017,23.1156882,77.06623939,0.015804072,10,309.1966666
2540,43rd week,Madhya Pradesh,Sehore,Chikungunya,125,,23,10,2017,23.1156882,77.06623939,0.022055288,,308.3666666
2541,43rd week,Maharashtra,Beed,Dengue,50,2,19,10,2017,18.9918442,75.909784,0.19583546,19,303.105
2542,43rd week,Maharashtra,Nagpur,Acute Gastroenteritis,55,,21,10,2017,21.1498134,79.0820556,0.069253806,23,303.728
2543,43rd week,Maharashtra,Parbhani,Acute Encephalitis Syndrome,10,,23,10,2017,19.29031365,76.60290343,0.023866657,,302.8833334
2544,43rd week,Assam,Goalpara,Dengue,27,,14,8,2017,26.1783623,90.6226683,2.670809058,4,
2545,43rd week,Bihar,Jamui,Acute Diarrhoeal Disease,34,1,16,10,2017,24.96785205,86.17351147,0.919222127,,301.044
2546,43rd week,Kerala,Wayanad,Acute Diarrhoeal Disease,12,,18,10,2017,11.715219,76.12690295,0.870267731,30,295.96
2547,43rd week,West Bengal,Nadia,Dengue,286,,21,8,2017,23.48454125,88.55676307,0.912907153,,301.19
2548,44th week,Gujarat,Mahesana,Acute Diarrhoeal Disease,56,,3,11,2017,23.6015557,72.3867981,4.78E-05,9,307.58
2549,44th week,Jharkhand,East Singhbhum,Dengue,11,,22,8,2017,22.8092139,86.2091549,0.651898505,13,301.91
2550,44th week,Jharkhand,Jamtara,Acute Diarrhoeal Disease,22,,17,10,2017,23.9232867,86.77353494,0.12345997,16,302.68
2551,44th week,Karnataka,Chikkaballapur,Suspected Chikungunya,10,,26,10,2017,13.6102243,77.5127721,0.010430839,14,302.164
2552,44th week,Maharashtra,Beed,Dengue,19,1,28,10,2017,18.9918442,75.909784,0.007478004,16,305.9033334
2553,44th week,Maharashtra,Parbhani,Dengue,14,,2,11,2017,19.29031365,76.60290343,0.00300779,13,306.928
2554,44th week,Maharashtra,Parbhani,Acute Gastroenteritis,32,,1,11,2017,19.29031365,76.60290343,0.003030151,,306.82
2555,44th week,Mizoram,Serchhip,Acute Gastroenteritis,9,,30,10,2017,23.3858923,92.93059891,0.316152547,60,296.76
2556,44th week,Assam,Lakhimpur,Dengue,10,,22,10,2017,27.0827158,93.9978423,0.465547523,27,301.315
2557,44th week,Bihar,Darbhanga,Acute Diarrhoeal Disease,33,,22,10,2017,26.08314325,86.03257097,0.079693733,16,300.76
2558,44th week,Gujarat,Morbi,Chikungunya,19,,10,10,2017,22.8176662,70.8345928,7.82E-05,9,309.9566666
2559,44th week,Jharkhand,East Singhbhum,Dengue,19,,5,9,2017,22.8092139,86.2091549,0.787964252,,302.2266666
2560,44th week,Jharkhand,East Singhbhum,Dengue,5,1,7,8,2017,22.8092139,86.2091549,0.841559548,6,301.52
2561,44th week,Jharkhand,East Singhbhum,Dengue,10,,1,8,2017,22.8092139,86.2091549,0.879622384,6,300.82
2562,44th week,Maharashtra,Palghar,Acute Encephalitis Syndrome,18,1,7,8,2017,19.684661,72.82491116,0.334975779,14,299.1333334
2563,44th week,Rajasthan,Dungarpur,Acute Diarrhoeal Disease,191,,21,10,2017,23.666667,73.75,4.77E-05,11,308.4066666
2564,44th week,West Bengal,North 24 Parganas,Dengue,1305,,21,9,2017,22.642931,88.8930579,1.668240644,,301.12
2565,44th week,West Bengal,Malda,Dengue,278,,25,9,2017,25.0057449,88.1398483,0.653610691,19,300.36
2566,45th week,Maharashtra,Nagpur,Acute Diarrhoeal Disease,27,,1,11,2017,21.1498134,79.0820556,0.001420991,,303.7966666
2567,45th week,Maharashtra,Palghar,Suspected Dengue,7,1,7,11,2017,19.684661,72.82491116,8.38E-05,15,304.9466666
2568,45th week,Himachal Pradesh,Bilaspur,Suspected Dengue,32,,23,10,2017,31.3380959,76.7611631,0.002334593,,298.2533334
2569,45th week,Himachal Pradesh,Bilaspur,Suspected Dengue,13,,23,10,2017,31.3380959,76.7611631,0.002334593,,298.2533334
2570,45th week,Maharashtra,Satara,Dengue,23,,14,10,2017,17.63612885,74.29827808,0.751411184,8,303.64
2571,45th week,Maharashtra,Satara,Dengue,28,,14,10,2017,17.63612885,74.29827808,0.751411184,8,303.64
2572,45th week,Maharashtra,Thane,Dengue,24,3,9,10,2017,19.1943294,72.9701779,1.13654644,20,303.744
2573,45th week,Tamil Nadu,Thiruvallur,Acute Diarrhoeal Disease,26,,7,10,2017,13.13014755,79.92435386,0.707028889,,308.01
2574,46th week,Arunachal Pradesh,Lower Dibang Valley,Acute Gastroenteritis,39,,13,11,2017,28.21495625,95.87877404,0.000359227,34,298.79
2575,46th week,Jharkhand,Latehar,Malaria,18,1,15,11,2017,23.74186545,84.51301367,4.75E-05,20,297.484
2576,46th week,Madhya Pradesh,Khargone,Chikungunya,47,,11,11,2017,21.825599,75.614182,6.83E-05,10,306.5566666
2577,46th week,Madhya Pradesh,Mandsaur,Acute Diarrhoeal Disease,35,,14,11,2017,24.2651306,75.38718194,2.57E-05,6,306.34
2578,46th week,Maharashtra,Aurangabad,Cholera,5825,,10,11,2017,19.877263,75.3390241,8.34E-05,11,306.0466666
2579,46th week,Maharashtra,Beed,Chikungunya,21,,17,11,2017,18.9918442,75.909784,3.38E-05,,304.204
2580,46th week,Maharashtra,Jalgaon,Chikungunya,40,,9,11,2017,20.84288265,75.52612464,7.70E-05,,306.57
2581,46th week,Tamil Nadu,Perambalur,Chikungunya,4,,16,11,2017,11.2287716,78.81825555,0.354064697,,303.48
2582,46th week,West Bengal,Bankura,Acute Diarrhoeal Disease,101,1,14,11,2017,23.13195425,87.2073972,2.90E-05,10,300.0066666
2583,46th week,Bihar,Aurangabad,Malaria,20,2,28,10,2017,24.786306,84.41448983,0.000909502,14,303.2466666
2584,46th week,Jharkhand,East Singhbhum,Acute Diarrhoeal Disease,70,3,5,11,2017,22.8092139,86.2091549,0.023277509,10,299.1566666
2585,46th week,Jharkhand,Sahebganj,Dengue,20,,2,11,2017,25.244263,87.6348084,0.049420206,9,300.985
2586,46th week,Maharashtra,Ahmednagar,Dengue,10,1,8,11,2017,19.1627725,74.8580243,7.74E-05,,304.8166666
2587,46th week,Sikkim,Singtam,Dengue,60,,4,10,2017,27.2319975,88.4970841,1.200161459,37,280.68
2588,47th week,Assam,Nalbari,Acute Diarrhoeal Disease,2,1,23,11,2017,26.42386165,91.45122755,0.009152424,40,295.7166666
2589,47th week,Himachal Pradesh,Kangra,Acute Diarrhoeal Disease,302,,20,11,2017,32.166667,76.25,0.460681983,11,289.232
2590,47th week,Karnataka,Yadgiri,Acute Diarrhoeal Disease,25,,24,11,2017,16.7469536,77.1327594,0.02984346,,305.59
2591,47th week,Maharashtra,Kolhapur,Dengue,1,1,21,11,2017,16.7028412,74.2405329,0.059273383,9,305.87
2592,47th week,Maharashtra,Nashik,Acute Diarrhoeal Disease,251,,17,11,2017,20.0112475,73.7902364,3.38E-05,,303.2033334
2593,47th week,Odisha,Koraput,Acute Diarrhoeal Disease,12,,17,11,2017,18.7232023,82.60811828,0.254701976,,297.94
2594,47th week,Jharkhand,East Singhbhum,Chikungunya,9,,11,8,2017,22.8092139,86.2091549,0.509929593,6,300.2
2595,47th week,Karnataka,Tumkur,Malaria,81,,25,10,2017,13.3400771,77.1006208,0.004093341,15,300.748
2596,47th week,Maharashtra,Jalgaon,Suspected Dengue And Chikungunya,49,1,10,11,2017,20.84288265,75.52612464,8.34E-05,11,306.5933334
2597,47th week,Maharashtra,Kolhapur,Dengue,4,1,14,11,2017,16.7028412,74.2405329,2.57E-05,10,306.3333334
2598,47th week,Maharashtra,Nashik,Chikungunya,60,,13,11,2017,20.0112475,73.7902364,3.00E-05,9,304.86
2599,47th week,Maharashtra,Pune,Dengue,3,1,6,11,2017,18.521428,73.8544541,6.91E-05,18,304.3333334
2600,47th week,Maharashtra,Pune,Dengue,1,1,28,10,2017,18.521428,73.8544541,0.057207511,14,305.648
2601,47th week,Maharashtra,Sangli,Chikungunya,17,,26,10,2017,17.1726928,74.58676543,0.036009514,17,303.24
2602,47th week,Maharashtra,Satara,Dengue,18,,1,10,2017,17.63612885,74.29827808,0.244807461,13,305.295
2603,47th week,Maharashtra,Satara,Chikungunya,10,,20,10,2017,17.63612885,74.29827808,0.315159614,12,302.565
2604,47th week,Maharashtra,Satara,Dengue,16,,27,10,2017,17.63612885,74.29827808,0.041060517,12,306.124
2605,48th week,Bihar,Nawada,Acute Diarrhoeal Disease,75,1,30,11,2017,24.818124,85.51855623,7.85E-05,5,299.95
2606,48th week,Maharashtra,Beed,Dengue,6,,30,11,2017,18.9918442,75.909784,9.52E-05,10,305.3933334
2607,48th week,Bihar,Samastipur,Dengue,9,,10,9,2017,25.7744929,85.86626813,0.133631103,12,302.176
2608,48th week,Jharkhand,East Singhbhum,Acute Diarrhoeal Disease,10,,18,11,2017,22.8092139,86.2091549,0.224980216,8,297.3333334
2609,49th week,Gujarat,Anand,Acute Diarrhoeal Disease,87,,4,12,2017,22.5584995,72.9625629,5.58E-05,8,304.2933334
2610,49th week,Gujarat,Kheda,Acute Diarrhoeal Disease,23,,8,12,2017,22.75,72.833333,0.28109985,5,296.47
2611,49th week,Kerala,Wayanad,Acute Diarrhoeal Disease,12,,30,11,2017,11.715219,76.12690295,0.116283163,31,298.95
2612,49th week,Maharashtra,Palghar,Dengue,20,,13,11,2017,19.684661,72.82491116,3.00E-05,13,305.14
2613,49th week,Tamil Nadu,Salem,Chikungunya,25,,12,8,2017,11.0600516,77.0679581,0.763416647,,310.64
2614,50th week,Assam,Udalguri,Malaria,93,,11,12,2017,26.77253155,92.10641749,0.00021855,,294.416
2615,50th week,Gujarat,Kheda,Cholera,2,,13,12,2017,22.75,72.833333,0.00462556,6,300.225
2616,50th week,Jharkhand,West Singhbhum,Malaria,28,,9,12,2017,22.7859232,86.1716093,0.000511835,8,297.232
2617,50th week,Maharashtra,Sangli,Chikungunya,10,,8,12,2017,17.1726928,74.58676543,0.05930549,8,300.35
2618,50th week,Telangana,Warangal Urban,Acute Diarrhoeal Disease,44,,14,12,2017,18.00441,79.56838,5.40E-05,8,305.216
2619,50th week,Maharashtra,Sangli,Chikungunya,28,,23,11,2017,17.1726928,74.58676543,0.12189547,9,304.4
2620,50th week,Maharashtra,Sangli,Chikungunya,15,,27,11,2017,17.1726928,74.58676543,0.083052623,10,304.665
2621,51st week,Himachal Pradesh,Kangra,Acute Diarrhoeal Disease,50,,18,12,2017,32.166667,76.25,0.605437421,,283.395
2622,51st week,Himachal Pradesh,Kangra,Acute Diarrhoeal Disease,20,,18,12,2017,32.166667,76.25,0.605437421,,283.395
2623,51st week,Himachal Pradesh,Mandi,Acute Diarrhoeal Disease,44,,20,12,2017,31.6723392,76.95331691,0.015192178,9,286.57
2624,51st week,Maharashtra,Nandurbar,Chikungunya,13,,14,12,2017,21.51450155,74.54070115,0.017506492,7,303.536
2625,51st week,Maharashtra,Sangli,Acute Diarrhoeal Disease,32,,15,12,2017,17.1726928,74.58676543,6.95E-05,9,304.168
2626,51st week,Maharashtra,Sangli,Acute Diarrhoeal Disease,21,,17,12,2017,17.1726928,74.58676543,7.21E-05,9,303.64
2627,51st week,Maharashtra,Sindhudurg,Dengue,6,,12,12,2017,16.1357193,73.6522086,0.034440988,21,300.792
2628,51st week,Maharashtra,Jalna,Chikungunya,11,,2,12,2017,19.91883295,75.87085986,6.09E-05,,304.2833334
2629,51st week,Rajasthan,Nagaur,Dengue,30,,4,10,2017,27.0607859,74.17667538,4.40E-05,5,319.6533334
2630,52nd week,Assam,Udalguri,Acute Diarrhoeal Disease,28,,30,12,2017,26.77253155,92.10641749,0.000145095,8,295.2366666
2631,52nd week,Gujarat,Surat,Cholera,65,,24,12,2017,21.19177615,72.95441578,5.48E-05,9,298.525
2632,52nd week,Karnataka,Bangalore Urban,Cholera,19,2,28,12,2017,12.94514225,77.553645,0.0001616,10,300.8766666
2633,52nd week,Assam,Dibrugarh,Acute Diarrhoeal Disease,30,1,12,12,2017,27.4844597,94.9019447,0.000170675,12,296.016
2634,52nd week,Maharashtra,Sangli,Chikungunya,13,,13,12,2017,17.1726928,74.58676543,0.032414152,9,304.84
2635,52nd week,Telangana,Mahaboobnagar,Chikungunya,39,,17,8,2017,17.720535,79.627202,0.385542393,13,304.48
2636,1st week,Andhra Pradesh,Visakhapatnam,Acute Diarrhoeal Disease,20,,6,1,2016,17.7222517,83.32670984,0.004687839,11,301.88
2637,1st week,Bihar,Jamui,Malaria,6,,2,1,2016,24.96785205,86.17351147,2.74E-05,6.5,296.288
2638,1st week,Delhi,South Delhi,Acute Diarrhoeal Disease,13,,4,1,2016,28.4851694,77.1963652,7.38E-06,5,293.3333334
2639,1st week,Karnataka,Chitradurga,Cholera,4,,7,1,2016,14.2266443,76.4005122,1.38E-05,7,305.2066666
2640,1st week,Karnataka,Shivamogga,Acute Diarrhoeal Disease,12,,4,1,2016,13.9326093,75.574978,7.73E-06,7,304.8
2641,1st week,Kerala,Kollam,Acute Diarrhoeal Disease,66,,31,12,2015,8.8879509,76.5955013,0.003199777,28,302.452
2642,1st week,West Bengal,Purulia,Acute Diarrhoeal Disease,19,,5,1,2016,23.3291882,86.3672378,1.74E-06,4,298.148
2643,1st week,Lakshadweep,Minicoy,Dengue,25,,21,12,2015,8.295235,73.06483943,,56,
2644,2nd week,Gujarat,Mehsana,Acute Diarrhoeal Disease,18,,13,1,2016,23.6015557,72.3867981,2.40E-05,10,300.94
2645,2nd week,Karnataka,Mysuru,Acute Diarrhoeal Disease,40,,10,1,2016,12.3051828,76.6553609,3.35E-05,13,302.544
2646,2nd week,Tamil Nadu,Ramanathapuram,Dengue,5,,12,1,2016,9.3895523,78.85907072,,13,301.76
2647,2nd week,Himachal Pradesh,Solan,Dengue,151,2,7,9,2015,30.92589585,77.08200509,0.037600348,36,297.87
2648,2nd week,Kerala,Ernakulam,Acute Diarrhoeal Disease,15,,28,12,2015,9.98408,76.2741457,0.016765505,35,302.86
2649,2nd week,Lakshadweep,Kavaratti,Dengue,11,,21,12,2015,10.55905,72.6365688,,7,
2650,3rd week,Assam,Cachar,Cholera,2,,20,1,2016,24.75863995,92.88166476,0.002035318,20,293.9666666
2651,3rd week,Odisha,Puri,Acute Diarrhoeal Disease,11,,15,1,2016,19.8076083,85.8252538,0.000293769,7,296.9966666
2652,3rd week,Tamil Nadu,Tirunelveli- Sankarankovil,Dengue,28,1,20,1,2016,8.7352443,77.6864945,0.000152833,18,301.7266666
2653,3rd week,Maharashtra,Nanded,Acute Diarrhoeal Disease,40,,8,1,2016,19.09400875,77.48319215,2.19E-05,,307.288
2654,3rd week,Lakshadweep,Kavaratti,Dengue,11,,21,12,2015,10.55905,72.6365688,,7,
2655,4th week,Andhra Pradesh,Chittoor,Acute Diarrhoeal Disease,52,,30,1,2016,13.1601048,79.15555062,0.057555875,11,302.264
